index,close,open,high,low,volume
1647975600,42270.5,42555.0,42699.0,42251.0,28155800
1647979200,42595.5,42270.5,42631.0,42255.0,31433200
1647982800,42831.5,42595.5,42882.0,42581.0,29591300
1647986400,42522.5,42831.5,42829.5,42464.0,34758400
1647990000,42354.0,42522.5,42529.5,42250.0,22187000
1647993600,42396.0,42354.0,42480.5,42280.5,19383500
1647997200,42322.0,42396.0,42399.5,41888.5,56035600
1648000800,42328.0,42322.0,42528.5,42250.0,27620400
1648004400,42072.5,42328.0,42359.5,42058.0,24282100
1648008000,41946.0,42072.5,42190.5,41691.5,102236400
1648011600,42031.5,41946.0,42066.0,41786.0,27924000
1648015200,42249.0,42031.5,42249.5,41957.5,36899900
1648018800,42104.5,42249.0,42262.5,42020.0,34477400
1648022400,42236.0,42104.5,42337.5,41986.0,23857900
1648026000,42162.5,42236.0,42286.0,42014.0,41016700
1648029600,42150.0,42162.5,42277.5,42113.5,14756000
1648033200,42051.0,42150.0,42193.0,41859.0,30686300
1648036800,42360.0,42051.0,42430.0,41873.0,63149500
1648040400,42008.0,42360.0,42450.0,41966.0,46364800
1648044000,42387.5,42008.0,42399.0,41967.0,31277500
1648047600,42615.5,42387.5,42739.5,42300.5,100244200
1648051200,42582.5,42615.5,42787.0,42481.0,40297400
1648054800,42167.0,42582.5,42610.5,41967.5,60306400
1648058400,42094.0,42167.0,42221.5,42057.0,23246300
1648062000,42206.0,42094.0,42400.0,42080.0,32587000
1648065600,42330.5,42206.0,42386.0,42168.0,20154700
1648069200,42379.0,42330.5,42400.0,42232.5,9335800
1648072800,42489.0,42379.0,42570.5,42330.5,14553600
1648076400,42892.0,42489.0,43024.0,42390.0,38267600
1648080000,43053.0,42892.0,43320.0,42775.5,97908800
1648083600,42811.0,43053.0,43091.5,42707.0,30423700
1648087200,42955.0,42811.0,42955.0,42650.0,17595700
1648090800,42710.5,42955.0,42959.5,42667.5,15280800
1648094400,42907.5,42710.5,42946.0,42710.5,20178700
1648098000,43023.0,42907.5,43050.0,42790.0,17790100
1648101600,43222.5,43023.0,43503.0,42999.0,62503400
1648105200,43083.5,43222.5,43246.0,42907.5,28692100
1648108800,43051.0,43083.5,43170.0,42980.0,21537000
1648112400,43043.5,43051.0,43212.0,42830.5,63765500
1648116000,43020.5,43043.5,43101.0,42932.5,16548400
1648119600,42968.5,43020.5,43080.0,42861.5,22464900
1648123200,42824.5,42968.5,43173.5,42775.5,62237000
1648126800,42990.0,42824.5,43067.5,42577.5,53093200
1648130400,43589.5,42990.0,43600.0,42270.0,114065100
1648134000,44005.5,43589.5,44069.0,43481.5,172626200
